customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,year,car_price_qar,monthly_sales,dealer_rating,promotion_active,transmission,market_demand_index,maintenance_cost_qar,sale_month,sale_year,fuel_energy_price_index,interest_rate_pct,supply_chain_constraint_index,competitive_pressure_index,seasonality_index,used_car_market_pressure,weather_climate_index
CUST02135,Egyptian,Corporate,High,49,0.35,Mercedes,G-Class,Base,2024,Inline-4,Diesel,White,340776,2023-03-09,Showroom,3,330552.72,Lease,70393,176,Slow-Moving,0.15,73193,2673,Highway,2024-08-05,0,1692,117,Out of Warranty,23974,5038,191952,2022,330890,16,4.8,0,Automatic,1.3,1951,11,2020,119.15924460699236,3.639623436292437,0.5348233398988091,0.5631950725551386,1.135103658680186,0.9630005286291653,0.8235661144181802
CUST02160,British,Corporate,High,94,0.24,Mercedes,E-Class,Base,2021,V6,Petrol,Silver,404106,2023-09-17,Showroom,8,371777.52,Cash,206971,150,Medium-Moving,0.21,39759,4100,Mixed,2025-02-15,3,1773,85,Out of Warranty,5292,10287,278327,2021,130967,26,3.7,0,Automatic,1.28,2864,11,2020,104.13972384173515,5.666566031332213,0.7891149936052104,0.7951012640270345,1.2985193703692675,1.4555696888343763,0.849185055434894
CUST02172,British,Corporate,High,78,0.36,Lexus,RX350,Mid,2023,Inline-4,Petrol,Gray,392431,2022-02-14,Fleet Sales,3,380658.07,Lease,14694,78,Slow-Moving,0.22,74547,4783,Highway,2022-04-04,5,2972,96,Under Warranty,15859,5460,149729,2016,71534,38,4.4,0,Manual,1.26,6188,11,2020,94.31256336454196,5.051380398743388,0.6315943453825159,0.7663279825481211,1.2471686684034853,0.7633965820806727,0.6042552806428313
CUST02187,Qatari,Fleet,Medium,44,0.11,Toyota,Land Cruiser,Base,2023,Inline-4,Hybrid,Silver,415841,2023-09-28,Fleet Sales,6,390890.54,Bank Loan,90797,83,Fast-Moving,0.09,102019,1369,Highway,2024-07-14,3,2811,43,Under Warranty,7951,11577,359611,2018,184979,2,4.3,0,Automatic,1.22,8943,11,2020,105.91269783962113,3.9043059694869706,0.6623785567710521,0.8682340612519419,1.110796139010575,0.5918912432705088,1.132291293808858
CUST02210,Indian,Individual,Low,96,0.37,BMW,X5,Mid,2021,V6,Hybrid,Silver,111865,2023-05-19,Online,2,109627.7,Bank Loan,15006,94,Medium-Moving,0.2,114945,3324,City,2024-06-10,8,3793,25,Under Warranty,11178,3322,146491,2019,243260,14,3.7,0,Automatic,0.7,6170,11,2020,84.9168271386155,6.707681569023931,0.7144020875115418,1.0175674477286096,1.1274182278579916,1.0409814745892216,1.1107703330552345
CUST02264,Qatari,Fleet,High,80,0.3,Nissan,Altima,Base,2021,Inline-4,Hybrid,Silver,165326,2024-02-08,Online,7,153753.18,Lease,83567,171,Fast-Moving,0.2,49475,3776,Highway,2025-03-29,3,1367,27,Out of Warranty,23773,9110,337985,2018,98146,16,4.7,0,Automatic,0.65,6533,11,2020,115.54636321061594,7.160307061115224,0.8381681593667518,0.7018836918881646,1.2675913803007512,0.6845195786723814,1.1100979727698237
CUST02309,Filipino,Corporate,High,78,0.24,Lexus,LX600,Base,2023,Inline-4,Electric,Black,96773,2023-08-13,Online,1,95805.27,Cash,27327,131,Fast-Moving,0.1,91244,4591,City,2024-09-12,7,3032,80,Out of Warranty,17843,3210,566895,2025,223418,39,3.9,0,Automatic,0.94,1020,11,2020,100.12335803119345,6.52637573605652,0.36325882395873466,0.5282909564074539,1.2803069637905051,0.9136267002758917,1.083481952397761
CUST02502,Egyptian,Corporate,Medium,77,0.28,BMW,X7,Premium,2021,V8,Petrol,Gray,209832,2022-09-05,Showroom,0,209832.0,Lease,70976,98,Fast-Moving,0.1,8983,1569,Highway,2024-01-18,3,836,98,Out of Warranty,24374,5361,310429,2018,202466,24,3.6,1,Automatic,0.89,3845,11,2020,97.97398968158568,6.789689240065109,0.8438117385531752,1.0400391334627392,1.1961791183290764,0.6871979435653273,1.0398755548853085
CUST02563,Egyptian,Fleet,Low,52,0.22,Nissan,Patrol,Base,2022,Inline-4,Diesel,Silver,139139,2022-04-15,Fleet Sales,4,133573.44,Bank Loan,92323,43,Slow-Moving,0.23,113691,3481,Mixed,2023-09-30,1,2057,15,Under Warranty,9952,5534,485811,2016,102546,16,3.9,0,Manual,1.22,5960,11,2020,103.43459153814077,4.36596226906447,0.6942645482126258,0.6661525450649687,1.1604361273042967,1.3809698887250748,0.9807124174641582
CUST02728,Filipino,Fleet,Low,61,0.19,BMW,X5,Mid,2021,V8,Diesel,Blue,323822,2023-03-07,Fleet Sales,8,297916.24,Cash,106523,20,Slow-Moving,0.15,58273,2974,Highway,2025-01-31,1,2534,96,Under Warranty,1644,9232,154604,2022,187110,1,4.0,0,Automatic,1.08,6686,11,2020,104.9913545115761,4.5542918036744044,0.7683668113986799,0.6295055182346806,0.7668194940189346,0.8274496323190034,1.1761735544192167
CUST02754,British,Individual,High,84,0.21,Toyota,Land Cruiser,Platinum,2023,Inline-4,Electric,Silver,239952,2023-02-20,Online,2,235152.96,Bank Loan,16960,88,Medium-Moving,0.23,19348,3493,City,2023-05-23,6,1562,13,Under Warranty,24214,10088,203383,2022,163721,13,5.0,0,Automatic,1.18,6661,11,2020,82.87103224906052,4.334110161196751,0.5292862353885334,1.0114496307433882,1.1981933148883814,1.274867505341748,1.0270379497575082
CUST02821,Qatari,Corporate,High,54,0.41,Lexus,LX600,Premium,2024,V8,Electric,Silver,188341,2024-04-12,Fleet Sales,7,175157.13,Lease,43934,130,Slow-Moving,0.18,72101,1192,City,2024-05-24,1,3995,34,Out of Warranty,8977,12013,95750,2024,87284,9,4.3,0,Automatic,1.28,1708,11,2020,107.3046888489361,6.560253725462256,0.5865707857715143,1.1473115504665157,0.8519174070734743,1.4486033931142315,0.9781470533729134
CUST02924,Filipino,Fleet,High,56,0.09,BMW,X5,Base,2021,V6,Diesel,Silver,180214,2024-05-25,Fleet Sales,7,167599.02,Bank Loan,126189,103,Slow-Moving,0.11,32705,4082,Mixed,2026-03-27,4,1432,16,Under Warranty,22193,1797,473326,2018,335102,3,3.5,0,Automatic,0.86,1707,11,2020,89.67726721262119,7.291668315737988,0.46181607375774414,1.1319690256086055,1.0382705776115277,1.4405505801770913,1.0732950527361416
CUST02961,Indian,Individual,High,51,0.13,Mercedes,E-Class,Platinum,2022,Inline-4,Petrol,White,443964,2022-06-19,Showroom,0,443964.0,Cash,79826,162,Fast-Moving,0.1,39893,5646,City,2023-05-12,0,1998,56,Out of Warranty,12323,3937,297897,2019,329957,41,4.9,0,Automatic,0.72,5399,11,2020,108.55810530026359,6.36734882693561,0.9855099981921835,0.5099539406857428,0.9432234822627011,1.0248010966499814,0.7477597948399874
CUST03072,British,Corporate,Medium,92,0.35,Nissan,Patrol,Platinum,2022,Inline-4,Petrol,White,295726,2023-01-10,Fleet Sales,3,286854.22,Lease,28363,10,Slow-Moving,0.16,112058,1988,Mixed,2023-12-31,7,1689,22,Under Warranty,2303,2866,542939,2016,165509,41,3.9,0,Manual,0.62,2720,11,2020,112.90139177536787,7.025867059518224,0.6479020807572216,0.8025265227754397,0.9073643803823446,1.483255106379999,1.1802873215915524
CUST03177,Filipino,Fleet,Low,88,0.29,BMW,X7,Base,2021,Inline-4,Petrol,Black,91359,2023-10-12,Showroom,2,89531.82,Bank Loan,63160,40,Fast-Moving,0.09,35343,5312,City,2024-10-26,4,1885,52,Out of Warranty,7477,129,544071,2021,256775,15,4.6,0,Automatic,0.86,6144,11,2020,112.15834030210081,6.05479637953269,0.9972538410576184,0.47429622698253876,0.886150000880236,1.1559372183764403,0.6114971860182413
CUST03265,Pakistani,Corporate,Low,43,0.12,BMW,X5,Premium,2022,V8,Petrol,Blue,188142,2023-06-13,Online,4,180616.32,Cash,37943,55,Slow-Moving,0.18,80198,4330,Highway,2025-02-18,1,3618,72,Under Warranty,18618,3885,310336,2019,91965,3,3.8,0,Automatic,1.29,6151,11,2020,102.10003869631556,5.050639602235196,0.6428501846428865,1.1687807671251198,1.2132562483944938,0.6284889367011964,0.9890429822950048
CUST03399,Egyptian,Individual,Low,53,0.16,BMW,X5,Platinum,2023,V6,Petrol,Blue,180027,2022-10-31,Online,2,176426.46,Bank Loan,61239,62,Medium-Moving,0.12,45241,4885,Highway,2024-04-14,6,1277,14,Under Warranty,13654,13123,314438,2016,287646,3,3.7,0,Automatic,0.81,6791,11,2020,100.80679569243004,5.203046459721221,0.45382588506884713,0.5721823087014715,1.1614816724031065,1.3883769430582373,0.6462565202593741
CUST03474,British,Corporate,Medium,41,0.11,Mercedes,G-Class,Premium,2024,V6,Electric,Blue,424271,2023-09-27,Fleet Sales,8,390329.32,Lease,111160,175,Fast-Moving,0.15,88368,2905,Highway,2024-05-18,0,1585,76,Out of Warranty,10294,2549,445886,2022,98308,18,3.5,0,Automatic,0.68,8435,11,2020,85.71503845357647,3.8012857286696193,0.6552166777157997,0.5579436598126197,1.0140692514452208,0.9686892417535773,1.111983541137162
CUST03546,Egyptian,Corporate,Low,83,0.37,Toyota,Camry,Premium,2022,Inline-4,Electric,Blue,83521,2022-10-23,Fleet Sales,7,77674.53,Cash,57677,143,Medium-Moving,0.18,91215,2433,Mixed,2023-10-24,1,2105,62,Under Warranty,17332,14093,150981,2024,66335,21,4.6,0,Automatic,1.12,5642,11,2020,111.01384601612543,3.6258287809841043,0.32771690025935446,1.1111085384051835,1.0986882963186742,0.652694287793934,1.180584071805484
CUST03634,Egyptian,Individual,Low,50,0.35,Mercedes,E-Class,Base,2023,V8,Diesel,White,255688,2024-04-02,Fleet Sales,7,237789.84,Cash,133975,150,Slow-Moving,0.13,30186,2288,Mixed,2025-03-11,4,1563,119,Under Warranty,9340,8227,453442,2015,53394,24,3.7,1,Manual,1.15,7026,11,2020,90.85637521786857,6.28190241675631,0.9333388609953659,1.174280444097572,1.2907167702064055,1.2914217554092726,0.8451664378755038
CUST03706,Qatari,Corporate,Medium,66,0.28,BMW,X5,Base,2021,V6,Diesel,Gray,161687,2023-03-23,Fleet Sales,3,156836.39,Bank Loan,64591,21,Medium-Moving,0.21,116479,1040,City,2023-10-13,2,1193,59,Under Warranty,16741,5128,121075,2020,216051,5,4.9,0,Manual,0.93,5508,11,2020,99.86781691271787,5.253715568044722,0.8729851758361087,0.9581058074362053,0.9385210814667658,1.1244030075776044,1.1142988179632174
CUST03853,Pakistani,Fleet,Medium,97,0.33,Lexus,LX600,Platinum,2023,V8,Hybrid,Blue,352799,2022-12-30,Showroom,2,345743.02,Bank Loan,245873,149,Medium-Moving,0.15,65404,4481,City,2024-05-30,7,1849,35,Out of Warranty,3324,2167,414679,2019,267398,15,4.5,0,Automatic,0.82,7151,11,2020,91.37096371710066,5.7088602722185176,0.8080743644859993,0.4968040269593799,1.030660363605745,1.3821209716107035,0.8014328067726503
CUST04201,Pakistani,Individual,Medium,69,0.29,Lexus,RX350,Base,2022,V8,Diesel,Blue,225035,2022-01-07,Online,7,209282.55,Lease,87103,95,Slow-Moving,0.08,84399,4514,Mixed,2022-04-02,8,3425,73,Under Warranty,15250,14246,496766,2019,144513,26,4.9,1,Automatic,0.96,6547,11,2020,85.35313451998772,5.730644990489665,0.726878700809722,0.788684488432539,1.0201142275446913,1.327322463323143,0.6956422166736101
CUST04342,British,Fleet,Low,75,0.23,BMW,X5,Platinum,2021,V8,Petrol,White,294985,2024-02-25,Fleet Sales,1,292035.15,Bank Loan,60589,13,Slow-Moving,0.09,83120,4651,Mixed,2025-10-02,7,2563,72,Out of Warranty,9970,290,389538,2022,302774,3,3.7,0,Automatic,1.06,3867,11,2020,105.18230787566947,4.609503253333205,0.7058839635692542,1.053284075249283,1.2615834250910412,0.8201104261560984,0.7659896359593574
CUST04360,Qatari,Corporate,Low,58,0.22,Nissan,Patrol,Mid,2023,V6,Electric,White,230584,2023-09-07,Online,2,225972.32,Lease,73815,141,Medium-Moving,0.16,99778,3946,City,2025-06-05,2,829,34,Under Warranty,240,2766,550522,2016,286442,22,3.7,0,Automatic,0.74,2302,11,2020,82.17328139291615,5.403570043317963,0.997709749855624,0.8579817469665961,0.9109374505665155,0.756314564999371,0.7811051786140938
CUST04385,Pakistani,Corporate,High,74,0.16,BMW,X5,Premium,2023,V6,Hybrid,Blue,192071,2023-07-06,Online,2,188229.58,Lease,12378,73,Medium-Moving,0.2,56292,4800,Mixed,2023-11-15,2,2423,56,Out of Warranty,14663,5003,476467,2021,61883,31,4.1,1,Manual,0.68,6217,11,2020,109.945809365048,5.383040886670809,0.4945982038139565,0.5060758837826678,1.2917528501306472,1.2338285482294946,0.9784008225591303
CUST04453,Jordanian,Individual,Medium,45,0.27,Mercedes,G-Class,Base,2021,V8,Electric,Blue,114900,2023-05-07,Online,3,111453.0,Lease,54164,100,Medium-Moving,0.11,30165,701,Highway,2024-03-12,6,1577,71,Under Warranty,24496,1256,307996,2022,170064,41,4.2,0,Manual,1.04,4591,11,2020,92.70347181044467,5.053708884911428,0.8457790557559046,0.5375101996025823,0.8828185681439109,1.0733128644466514,1.0776888226845216
CUST04544,Qatari,Fleet,Low,56,0.41,Nissan,Altima,Base,2023,V6,Hybrid,Black,385291,2022-11-14,Showroom,7,358320.63,Bank Loan,21217,52,Medium-Moving,0.22,82663,1170,Mixed,2024-06-17,6,1202,16,Under Warranty,22739,1323,221251,2023,167672,42,4.8,0,Manual,0.83,7412,11,2020,80.00538772017941,6.782701533604282,0.7069833391495601,1.0913133406678441,0.7653442211944192,0.5698748101831321,0.7231299284382393
CUST04618,Qatari,Fleet,Low,61,0.06,BMW,X5,Premium,2024,Inline-4,Diesel,Blue,353605,2023-06-01,Online,6,332388.7,Cash,44590,18,Fast-Moving,0.18,55449,3291,Highway,2024-12-23,7,3717,19,Under Warranty,24714,14539,263218,2022,228516,2,3.7,1,Manual,1.01,3740,11,2020,100.44516556948919,5.304656014750384,0.9831163806312195,0.8216233309499867,0.8148241271452337,0.6816377992954565,0.6529237576526118
CUST04621,Qatari,Individual,Medium,74,0.35,Toyota,Corolla,Mid,2024,V8,Electric,Black,223063,2023-06-22,Showroom,2,218601.74,Bank Loan,41911,10,Slow-Moving,0.17,21911,2461,Mixed,2024-03-12,6,1139,109,Out of Warranty,13829,11961,264915,2022,68550,8,4.9,0,Automatic,1.19,8285,11,2020,81.87407634110413,5.914578098023951,0.8794622283087767,0.9646694190133699,0.9557328051185309,0.6513534468103217,0.7329911057215901
CUST04769,British,Individual,High,42,0.37,Lexus,LX600,Platinum,2021,V6,Electric,Blue,185548,2023-06-24,Fleet Sales,0,185548.0,Lease,76510,119,Fast-Moving,0.09,36307,5801,Mixed,2023-10-19,1,1845,12,Under Warranty,16075,6512,560585,2015,305717,7,4.7,0,Automatic,0.87,7265,11,2020,91.04678231283597,7.082080481523304,0.9989675790927148,0.6984500209864518,1.0898535698999483,1.0897968828579987,0.7779226934473092
CUST04785,Filipino,Individual,Low,83,0.36,BMW,X5,Platinum,2021,V6,Hybrid,Black,81157,2023-06-22,Fleet Sales,7,75476.01,Lease,54004,55,Fast-Moving,0.1,21712,3722,Mixed,2023-08-24,0,1685,39,Under Warranty,11071,11719,374552,2022,217572,35,4.3,0,Automatic,1.05,5319,11,2020,108.27905949822865,6.96493449143569,0.7118274961237124,0.8259884663350732,1.0100951320144116,0.585762263167554,0.767888795996735
CUST05051,Jordanian,Individual,Medium,67,0.12,BMW,X7,Premium,2023,V8,Petrol,Silver,385392,2023-11-15,Online,1,381538.08,Bank Loan,146433,16,Slow-Moving,0.22,107449,3408,Highway,2024-04-23,6,2817,110,Out of Warranty,640,10378,242081,2024,125381,15,5.0,0,Automatic,0.61,1716,11,2020,82.50758486487463,7.061688815116661,0.44318077028145453,1.1816825123101533,0.9257669059446667,0.7077009368918226,0.7319702791770308
CUST05078,British,Fleet,Low,68,0.14,Nissan,Altima,Premium,2024,Inline-4,Petrol,Black,346336,2023-09-12,Online,7,322092.48,Cash,104915,140,Fast-Moving,0.08,38253,1401,Mixed,2025-08-01,3,3811,22,Out of Warranty,15446,10891,409407,2025,91332,6,3.6,0,Automatic,0.8,4544,11,2020,113.5735396942401,4.580019985860056,0.6525809249863137,0.6637624295745105,1.0372199594240654,1.045376495813608,0.8796001234692387
CUST05126,Filipino,Corporate,Low,53,0.43,Lexus,LX600,Base,2021,V6,Petrol,Silver,221232,2022-05-23,Showroom,0,221232.0,Lease,81835,18,Slow-Moving,0.23,23481,1933,Mixed,2023-04-21,4,3452,17,Out of Warranty,419,1796,536411,2017,187079,40,4.2,0,Automatic,0.72,4637,11,2020,80.15279690634333,3.6399299532322513,0.7977777938354021,0.9398308220066195,1.203283765788801,0.6330568099091827,1.113589706886469
CUST05383,Indian,Individual,High,89,0.14,Toyota,Corolla,Base,2024,Inline-4,Electric,Silver,158875,2022-10-07,Fleet Sales,3,154108.75,Cash,92380,123,Slow-Moving,0.25,54834,5342,City,2022-12-19,0,3106,57,Under Warranty,24383,9237,354998,2024,122995,3,4.6,0,Automatic,1.16,890,11,2020,89.87295476807608,4.544267199581316,0.8420522703271116,0.5380044457561838,1.2033586165830878,0.7482718157960792,0.66020909976445
CUST05446,Filipino,Fleet,High,52,0.2,Mercedes,G-Class,Platinum,2023,V6,Diesel,Black,424184,2024-01-20,Fleet Sales,6,398732.96,Lease,266699,94,Slow-Moving,0.18,114158,1001,City,2024-03-01,1,1483,110,Under Warranty,8113,11510,453445,2025,87092,39,3.8,0,Automatic,1.27,3734,11,2020,109.63616224608286,4.614829382482835,0.3003569923111605,0.4973919082082667,1.1357367329093384,1.4067910338329512,1.1172180161267993
CUST05663,British,Fleet,High,54,0.4,Mercedes,G-Class,Premium,2022,Inline-4,Petrol,Blue,378488,2023-09-19,Fleet Sales,0,378488.0,Lease,219307,110,Slow-Moving,0.24,9569,3533,Mixed,2024-03-25,6,2086,76,Out of Warranty,17121,2875,577678,2021,275879,26,4.4,0,Automatic,0.77,3099,11,2020,92.65080598917227,7.137441306899872,0.6535189619516057,1.0269120890072236,1.2714690749460056,1.1971175184723855,0.8982050586030694
CUST05904,Qatari,Individual,Medium,100,0.05,Toyota,Corolla,Platinum,2024,V8,Electric,Silver,169809,2023-12-20,Online,1,168110.91,Cash,75421,93,Fast-Moving,0.19,23289,5820,Mixed,2024-09-26,3,3564,19,Out of Warranty,11888,7551,105915,2020,309703,18,4.8,0,Automatic,0.76,1200,11,2020,84.07569552264054,6.0969709313518825,0.46466420597945257,1.0752865679897323,1.0541228004627028,0.8068814279732409,0.9962808038081545
CUST05934,British,Individual,Medium,73,0.14,Toyota,Land Cruiser,Premium,2022,V8,Petrol,Silver,105809,2022-11-14,Fleet Sales,6,99460.46,Lease,55994,77,Slow-Moving,0.14,69319,2797,Mixed,2024-09-27,2,3735,39,Out of Warranty,17719,1404,584160,2021,247208,23,4.2,1,Manual,0.69,5865,11,2020,94.40935675201712,3.826815838408915,0.9124382832783517,0.9346493562795324,0.7045945825924533,1.377355122354281,1.089220272362149
CUST05938,British,Fleet,Medium,40,0.45,Lexus,LX600,Mid,2024,V8,Electric,Silver,121968,2024-05-29,Fleet Sales,2,119528.64,Lease,41984,44,Fast-Moving,0.23,119431,5261,City,2024-10-18,2,1880,97,Under Warranty,9234,12695,437670,2019,242012,19,4.8,0,Automatic,0.67,4473,11,2020,90.81573145538103,4.0415143840444046,0.40703381083516,0.52655667003558,0.8745577796872945,0.7502848082699645,0.782596160143868
CUST06054,Pakistani,Corporate,Low,63,0.27,Mercedes,G-Class,Premium,2023,V6,Electric,Silver,277280,2022-06-07,Fleet Sales,6,260643.2,Bank Loan,169970,71,Medium-Moving,0.2,97947,4513,City,2022-11-21,6,1741,77,Out of Warranty,7657,873,132288,2023,317487,20,3.9,0,Automatic,1.19,8821,11,2020,113.7084760864222,4.122704502167902,0.7665193747023833,0.5924703725140309,0.8969336226940604,1.0890827103145968,1.1725407631248475
CUST06155,Pakistani,Corporate,High,98,0.37,BMW,X5,Mid,2023,V6,Hybrid,Blue,94056,2022-06-24,Showroom,7,87472.08,Lease,25521,86,Slow-Moving,0.25,48666,3343,City,2024-02-02,4,3528,57,Out of Warranty,14917,14416,415338,2023,314566,5,4.3,0,Automatic,0.88,8466,11,2020,92.53391670340572,6.021686992675693,0.4862435332274474,1.1289405664760892,1.0283956463820207,0.868494337644248,0.6502417599709494
CUST06156,Indian,Individual,High,57,0.27,BMW,X5,Platinum,2024,V8,Electric,Silver,332706,2024-05-16,Showroom,1,329378.94,Lease,65319,165,Slow-Moving,0.19,29701,2077,City,2025-05-16,1,3184,49,Out of Warranty,4255,1496,492387,2016,205209,8,3.9,0,Manual,0.86,7080,11,2020,111.55729887104029,6.441656102028013,0.5495795002499906,0.630963239039805,1.2429336828324893,1.252149409358922,0.9165998667334486
CUST06204,Indian,Fleet,Low,57,0.15,Lexus,RX350,Platinum,2021,V8,Electric,Blue,213573,2023-02-23,Showroom,1,211437.27,Bank Loan,127572,149,Medium-Moving,0.14,8664,3328,Mixed,2023-12-01,3,1381,59,Out of Warranty,12793,12856,425406,2016,212187,34,4.9,0,Automatic,1.22,4823,11,2020,115.6748857924294,6.9385756422615845,0.9583914825297912,1.0550884129576938,1.2028689781258564,0.8715873559379346,0.7528820212791459
CUST06283,Jordanian,Fleet,Low,72,0.33,Nissan,Altima,Mid,2024,Inline-4,Hybrid,Gray,349227,2023-03-24,Online,7,324781.11,Lease,50607,77,Fast-Moving,0.11,9501,2333,Mixed,2024-02-13,4,1491,115,Out of Warranty,6837,422,373018,2024,285520,33,3.5,0,Automatic,0.63,6271,11,2020,97.35269678306118,7.262546203224972,0.46831368778565563,0.6287498311283213,0.8393037911849848,0.7488616726725884,0.8447677784407094
CUST06375,Pakistani,Corporate,Medium,68,0.36,Toyota,Corolla,Platinum,2024,Inline-4,Petrol,Blue,173919,2023-06-08,Online,8,160005.48,Bank Loan,114063,94,Slow-Moving,0.17,36523,4778,City,2023-07-09,0,3906,114,Out of Warranty,24718,820,215980,2019,282496,27,4.0,0,Manual,1.15,6539,11,2020,116.39772575417568,4.306818229545767,0.36650193327605146,1.1515700554587476,1.0116341415664416,1.1077046074677102,0.8693184769587363
CUST06445,Jordanian,Individual,Medium,50,0.2,Toyota,Corolla,Mid,2023,Inline-4,Hybrid,Gray,392590,2023-10-17,Online,0,392590.0,Cash,272759,122,Medium-Moving,0.09,35349,3729,City,2024-08-21,4,3828,29,Out of Warranty,2021,11923,360760,2016,132421,5,4.1,1,Automatic,1.28,8104,11,2020,95.09272215852772,4.739089938896196,0.34849943101095804,1.1315623302696025,1.095489181257377,1.2453404417167677,1.1487070338713714
CUST06523,Qatari,Fleet,High,78,0.22,Lexus,LX600,Base,2023,V8,Electric,Silver,341179,2022-02-07,Showroom,8,313884.68,Cash,94599,164,Medium-Moving,0.22,21656,3734,Mixed,2023-08-14,3,2617,78,Under Warranty,21204,7858,196883,2020,148508,31,3.9,0,Automatic,0.7,7701,11,2020,118.56313665960433,4.461291522979323,0.6532305770696234,0.43461053890303036,1.2925069243786886,1.0363636881854472,0.8649489141844876
CUST06571,Qatari,Fleet,Low,61,0.3,Lexus,LX600,Mid,2021,V6,Electric,Silver,98553,2024-02-08,Showroom,8,90668.76,Cash,8051,123,Slow-Moving,0.1,119051,1417,Highway,2024-11-28,2,1339,13,Out of Warranty,15762,6861,319224,2022,190205,43,4.6,1,Automatic,1.01,1693,11,2020,83.57158098102292,4.935046269864551,0.7491980375990015,1.0163311894939269,0.7187816916161848,1.216288285689961,1.0187687218724726
CUST06720,Qatari,Corporate,High,45,0.34,Toyota,Land Cruiser,Base,2022,Inline-4,Electric,Gray,329183,2024-05-31,Fleet Sales,7,306140.19,Lease,216394,148,Medium-Moving,0.19,112670,3729,City,2026-04-24,3,2067,98,Under Warranty,9806,716,370655,2016,95021,24,4.8,0,Automatic,0.64,4312,11,2020,107.4807706601297,7.158660429694997,0.529105550499621,0.5355694081875256,0.9783263900621918,0.9220162053645726,1.171057903518517
CUST06825,Pakistani,Fleet,High,61,0.4,BMW,X5,Base,2023,V8,Diesel,Blue,447132,2024-02-23,Online,7,415832.76,Bank Loan,95226,29,Fast-Moving,0.17,68963,2921,Mixed,2024-05-05,8,1430,49,Out of Warranty,12368,7898,346286,2016,186186,21,3.5,0,Automatic,0.77,1622,11,2020,99.75256161827716,5.800450267757446,0.7831818192551565,0.5722173007251052,1.2928651924046322,1.2954461450599077,0.8967195487515986
CUST06890,Qatari,Individual,Medium,49,0.26,Lexus,LX600,Mid,2023,V8,Electric,White,380207,2023-11-14,Online,3,368800.79,Lease,42001,70,Medium-Moving,0.09,83748,4219,Mixed,2025-05-28,4,1539,104,Under Warranty,17889,2144,533943,2017,54192,26,4.6,0,Automatic,0.88,6051,11,2020,95.50595221822589,6.452767589297997,0.3427236030012665,0.7678761698651806,1.286323478216857,1.0850246795445462,0.8449859572928942
CUST06969,Filipino,Corporate,Medium,47,0.4,Toyota,Land Cruiser,Premium,2024,Inline-4,Hybrid,Black,164308,2023-08-10,Online,0,164308.0,Bank Loan,114547,83,Slow-Moving,0.18,6119,3070,Highway,2025-05-22,3,2454,62,Under Warranty,19568,14047,354666,2023,61547,19,4.3,0,Automatic,1.15,5136,11,2020,105.30847514994403,5.460476944507128,0.9001342514460138,0.86105451979956,0.8984359105585775,0.6962499847846673,1.1837810660111585
CUST07102,Pakistani,Corporate,Low,77,0.37,Lexus,LX600,Base,2023,Inline-4,Electric,White,329425,2024-03-19,Online,5,312953.75,Cash,39169,60,Medium-Moving,0.22,51184,4376,City,2024-10-29,2,1704,20,Out of Warranty,9791,8142,492033,2017,74305,13,3.8,1,Automatic,0.87,5715,11,2020,108.15428366537324,3.615431653344498,0.8715970468174663,0.6606397751763936,0.7000100417547608,1.3907517031004875,1.0966058129769864
CUST07119,Egyptian,Corporate,High,83,0.24,Toyota,Land Cruiser,Base,2023,V8,Electric,Blue,135546,2022-11-08,Showroom,5,128768.7,Bank Loan,100001,55,Medium-Moving,0.24,35504,4826,City,2024-04-28,0,1124,64,Under Warranty,16768,12591,550326,2019,51057,3,3.5,0,Manual,1.04,6604,11,2020,80.17453078601237,3.7567819439912573,0.98984738997446,0.8603066924433673,1.0520407509714005,1.3368239579294403,1.1638637449407625
CUST07510,Filipino,Corporate,High,93,0.22,Nissan,Altima,Mid,2022,Inline-4,Petrol,White,249583,2024-01-14,Fleet Sales,2,244591.34,Lease,43520,108,Slow-Moving,0.13,19504,4914,Mixed,2025-02-04,2,2925,77,Out of Warranty,17913,2709,440547,2015,121994,38,4.4,0,Automatic,1.15,3249,11,2020,86.67812354988794,5.651692125071543,0.9555534866312918,0.5365266970729092,1.2201633104757343,1.463912209172821,0.8383351360417868
CUST07640,Qatari,Corporate,High,48,0.39,Lexus,LX600,Mid,2021,Inline-4,Electric,Silver,307772,2022-07-12,Showroom,7,286227.96,Lease,122193,137,Fast-Moving,0.08,23432,5241,City,2024-04-22,8,3211,117,Under Warranty,16230,3568,299263,2024,70133,17,4.0,0,Automatic,1.23,2074,11,2020,108.52184202537275,6.375156139280103,0.5493380147432496,0.41787012350482966,0.8945783345067335,1.0690085163706873,1.0177946343355944
